GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "00000","United States", ,MAINC4,10,"...","Personal income (millions of dollars)","Millions of dollars",791229.0,855525.0,924613.0,1016408.0,1133468.0,1244912.0,1362505.0,1495704.0,1651632.0,1855849.0,2073257.0,2313160.0,2592915.0,2779794.0,2968676.0,3279488.0,3510471.0,3719647.0,3946593.0,4267813.0,4609667.0,4897821.0,5067291.0,5409920.0,5648732.0,5940128.0,6286143.0,6673186.0,7086935.0,7601594.0,8001563.0,8650325.0,9001839.0,9155663.0,9480901.0,10028781.0,10593946.0,11372589.0,12002204.0,12438527.0,12051307.0,12541995.0,13315478.0,13998383.0,14175503.0,14983140.0,15711634.0,16115630.0,16820250.0
 "00000","United States", ,MAINC4,11,"..."," Nonfarm personal income 1/","Millions of dollars",773954.0,838026.0,906654.0,994658.0,1098848.0,1215117.0,1333718.0,1470925.0,1627614.0,1827952.0,2043554.0,2292914.0,2565942.0,2755484.0,2951672.0,3247848.0,3478741.0,3686749.0,3907573.0,4229206.0,4564257.0,4851121.0,5025786.0,5360248.0,5602236.0,5890240.0,6247522.0,6618975.0,7036784.0,7553794.0,7953376.0,8599065.0,8948150.0,9113726.0,9423094.0,9954130.0,10523164.0,11318378.0,11935932.0,12371202.0,11995610.0,12476195.0,13223980.0,13907481.0,14052469.0,14881393.0,15625377.0,16048490.0,16752535.0
 "00000","United States", ,MAINC4,12,"..."," Farm income 2/","Millions of dollars",17275.0,17499.0,17959.0,21750.0,34620.0,29795.0,28787.0,24779.0,24018.0,27897.0,29703.0,20246.0,26973.0,24310.0,17004.0,31640.0,31730.0,32898.0,39020.0,38607.0,45410.0,46700.0,41505.0,49672.0,46496.0,49888.0,38621.0,54211.0,50151.0,47800.0,48187.0,51260.0,53689.0,41937.0,57807.0,74651.0,70782.0,54211.0,66272.0,67325.0,55697.0,65800.0,91498.0,90902.0,123034.0,101747.0,86257.0,67140.0,67715.0
 "00000","United States", ,MAINC4,20,"...","Population (persons) 3/","Number of persons",201298000,203798722,206817509,209274882,211349205,213333635,215456585,217553859,219760875,222098244,224568579,227224719,229465744,231664432,233792014,235824907,237923734,240132831,242288936,244499004,246819222,249622814,252980941,256514224,259918588,263125821,266278393,269394284,272646925,275854104,279040168,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309338421,311644280,313993272,316234505,318622525,321039839,323405935,325719178
 "00000","United States", ,MAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3931,4198,4471,4857,5363,5836,6324,6875,7516,8356,9232,10180,11300,11999,12698,13906,14755,15490,16289,17455,18676,19621,20030,21090,21733,22575,23607,24771,25993,27557,28675,30657,31589,31832,32681,34251,35849,38114,39844,40904,39284,40545,42727,44582,44826,47025,48940,49831,51640
 "00000","United States", ,MAINC4,35,"...","Earnings by place of work","Millions of dollars",653665.0,693352.0,742094.0,819646.0,918964.0,993909.0,1059492.0,1173271.0,1303767.0,1476080.0,1648363.0,1784597.0,1961173.0,2053729.0,2188018.0,2432402.0,2615791.0,2786901.0,2996000.0,3259979.0,3467027.0,3679460.0,3789428.0,4059023.0,4237437.0,4456948.0,4674849.0,4956180.0,5288047.0,5707014.0,6098042.0,6598743.0,6865291.0,7001130.0,7243665.0,7675133.0,8039648.0,8519777.0,8866784.0,9013458.0,8688446.0,9023198.0,9443528.0,9901882.0,10231478.0,10686606.0,11110111.0,11365731.0,11897410.0
 "00000","United States", ,MAINC4,36,"...","Less: Contributions for government social insurance 5/","Millions of dollars",43791.0,46012.0,50859.0,58897.0,75183.0,84872.0,88974.0,100987.0,112699.0,130827.0,152273.0,165670.0,195066.0,208173.0,225143.0,256550.0,280379.0,302389.0,322006.0,360285.0,384001.0,408676.0,428555.0,453768.0,476331.0,507188.0,531874.0,554150.0,586295.0,623685.0,660310.0,704849.0,732117.0,750339.0,777956.0,827824.0,871945.0,921128.0,960003.0,986875.0,962827.0,982045.0,915062.0,948953.0,1102460.0,1151948.0,1203451.0,1237916.0,1296599.0
 "00000","United States", ,MAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Millions of dollars",21204.0,22345.0,24570.0,27892.0,35555.0,40331.0,42417.0,46761.0,51791.0,59514.0,69923.0,76989.0,91774.0,98766.0,105664.0,117980.0,133139.0,145042.0,156297.0,176231.0,190905.0,202921.0,214228.0,225945.0,237197.0,253543.0,268215.0,279807.0,297173.0,316929.0,337457.0,360123.0,374669.0,384873.0,396099.0,419781.0,444590.0,474527.0,499026.0,516191.0,505515.0,513895.0,423231.0,436562.0,577062.0,606169.0,634705.0,657537.0,692322.0
 "00000","United States", ,MAINC4,38,"..."," Employer contributions for government social insurance","Millions of dollars",22587.0,23667.0,26289.0,31005.0,39628.0,44541.0,46557.0,54226.0,60908.0,71313.0,82350.0,88681.0,103292.0,109407.0,119479.0,138570.0,147240.0,157347.0,165709.0,184054.0,193096.0,205755.0,214327.0,227823.0,239134.0,253645.0,263659.0,274343.0,289122.0,306756.0,322853.0,344726.0,357448.0,365466.0,381857.0,408043.0,427355.0,446601.0,460977.0,470684.0,457312.0,468150.0,491831.0,512391.0,525398.0,545779.0,568746.0,580379.0,604277.0
 "00000","United States", ,MAINC4,42,"...","Plus: Adjustment for residence 6/","Millions of dollars",-107.0,-112.0,-122.0,-145.0,-153.0,-163.0,-199.0,-211.0,-235.0,-257.0,-231.0,-255.0,-208.0,-255.0,-212.0,-254.0,-257.0,228.0,259.0,226.0,236.0,313.0,367.0,478.0,493.0,533.0,703.0,675.0,672.0,755.0,2515.0,2587.0,2692.0,2657.0,2679.0,2659.0,2614.0,2617.0,2596.0,2649.0,3019.0,3068.0,3201.0,3411.0,3651.0,3438.0,3403.0,3198.0,2935.0
